trip_id,spend_category,num_females,num_males,mainland_stay_nights,island_stay_nights,total_group_size,is_family_trip,is_group_trip,mainland_to_island_ratio,country_ALGERIA,country_ANGOLA,country_ARGENTINA,country_ARMENIA,country_AUSTRALIA,country_AUSTRIA,country_BAHRAIN,country_BELGIUM,country_BERMUDA,country_BOSNIA,country_BOTSWANA,country_BRAZIL,country_BULGARIA,country_BURGARIA,country_BURUNDI,country_CAMBODIA,country_CAMEROON,country_CANADA,country_CHILE,country_CHINA,country_COLOMBIA,country_COMORO,country_CONGO,country_COSTARICA,country_CROATIA,country_CYPRUS,country_CZECH REPUBLIC,country_DENMARK,country_DJIBOUT,country_DOMINICA,country_DRC,country_ECUADO,country_EGYPT,country_ESTONIA,country_ETHIOPIA,country_FINLAND,country_FRANCE,country_GAMBIA,country_GEORGIA,country_GERMANY,country_GHANA,country_GREECE,country_HUNGARY,country_ICELAND,country_INDIA,country_INDONESIA,country_IRAN,country_IRELAND,country_ISRAEL,country_ITALY,country_IVORY COAST,country_JAMAICA,country_JAPAN,country_KENYA,country_KOREA,country_KUWAIT,country_LATVIA,country_LEBANON,country_LESOTHO,country_LIBERIA,country_LITHUANIA,country_LUXEMBOURG,country_MACEDONIA,country_MADAGASCAR,country_MALAWI,country_MALAYSIA,country_MALT,country_MAURITIUS,country_MEXICO,country_MONECASQUE,country_MORROCO,country_MOZAMBIQUE,country_NAMIBIA,country_NEPAL,country_NETHERLANDS,country_NEW ZEALAND,country_NIGER,country_NIGERIA,country_NORWAY,country_OMAN,country_PAKISTAN,country_PERU,country_PHILIPINES,country_POLAND,country_PORTUGAL,country_QATAR,country_ROMANIA,country_RUSSIA,country_RWANDA,country_SAUD ARABIA,country_SCOTLAND,country_SENEGAL,country_SERBIA,country_SEYCHELLES,country_SINGAPORE,country_SLOVAKIA,country_SLOVENIA,country_SOMALI,country_SOUTH AFRICA,country_SPAIN,country_SRI LANKA,country_SUDAN,country_SWAZILAND,country_SWEDEN,country_SWIZERLAND,country_TAIWAN,country_TANZANIA,country_THAILAND,country_TRINIDAD TOBACCO,country_TURKEY,country_UAE,country_UGANDA,country_UKRAIN,country_UNITED ARAB EMIRATES,country_UNITED KINGDOM,country_UNITED STATES OF AMERICA,country_URUGUAY,country_Unknown,country_VENEZUELA,country_VIETNAM,country_YEMEN,country_ZAMBIA,country_ZIMBABWE,age_group_25-44,age_group_45-64,age_group_65+,age_group_<18,age_group_Unknown,travel_companions_Unknown,travel_companions_With Children,travel_companions_With Other Friends/Relatives,travel_companions_With Spouse,travel_companions_With Spouse and Children,main_activity_Bird Tourism,main_activity_Business,main_activity_Conference Tourism,main_activity_Cultural Tourism,main_activity_Diving and Sport Fishing,main_activity_Hunting Tourism,main_activity_Mountain Climbing,main_activity_Unknown,main_activity_Widlife Tourism,main_activity_Wildlife Tourism,visit_purpose_Leisure and Holidays,visit_purpose_Medical,visit_purpose_Meetings and Conference,visit_purpose_Other,visit_purpose_Scientific and Academic,visit_purpose_Visiting Friends and Relatives,visit_purpose_Volunteering,is_first_visit_Unknown,is_first_visit_Yes,tour_type_Package Tour,intl_transport_included_Unknown,intl_transport_included_Yes,info_source_Inflight magazines,info_source_Mexican Mission Abroad,"info_source_Newspaper, magazines, brochures",info_source_Others,"info_source_Radio, TV, Web",info_source_Trade fair,"info_source_Travel agent, tour operator",accomodation_included_Unknown,accomodation_included_Yes,food_included_Unknown,food_included_Yes,domestic_transport_included_Yes,sightseeing_included_Yes,guide_included_Yes,insurance_included_Unknown,insurance_included_Yes,days_booked_before_trip_15-30 ,days_booked_before_trip_31-60,days_booked_before_trip_61-90,days_booked_before_trip_8-14,days_booked_before_trip_90+,days_booked_before_trip_Unknown,arrival_weather_Stormy,arrival_weather_Unknown,"arrival_weather_Windy,","arrival_weather_cloudy,",arrival_weather_humid,arrival_weather_other,"arrival_weather_sunny,",total_trip_days_15-30,total_trip_days_30+,total_trip_days_7-14,total_trip_days_Unknown,"has_special_requirements_dietary needs,",has_special_requirements_none,has_special_requirements_translator required.,"has_special_requirements_wheelchair,"
tour_idn723m0n9,0.0,-1.1772624161059881,0.0,0.27803243759068963,-0.7568654125004114,-1.1772624161059881,0,0,0.6393515970691361,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
tour_idre2bomgw,1.0,0.21929506147957228,0.0,-0.23273931636176792,0.7390984374845115,0.21929506147957228,0,0,-0.8575978037658458,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
tour_idn2vfstcv,0.0,0.21929506147957228,0.0,1.4719383793325758,-0.7568654125004114,0.21929506147957228,1,0,1.8098695559579763,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
tour_idr2wa1xcm,1.0,0.21929506147957228,0.0,-0.47523834402001713,-0.7568654125004114,0.21929506147957228,0,0,-0.09916301028356475,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tour_idvqxrlbbz,2.0,0.21929506147957228,0.0,0.8861893107662728,-0.7568654125004114,0.21929506147957228,0,0,1.2355950003267788,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
tour_idcnxmakbf,0.0,0.21929506147957228,0.0,0.624108852058279,0.7390984374845115,0.21929506147957228,1,0,-0.5055611975986777,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tour_id6woi7ekx,1.0,0.21929506147957228,0.0,0.27803243759068963,1.4870803624769728,0.21929506147957228,0,0,-0.8567293639243846,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
tour_idqsjrey82,0.0,-1.1772624161059881,0.0,1.0313032192013967,-0.7568654125004114,-1.1772624161059881,0,0,1.3778662044218373,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
tour_idqc9cgbea,0.0,1.615852539065133,0.0,0.4060319762423411,-0.7568654125004114,1.615852539065133,0,0,0.764843692788713,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
tour_id2pyinyc7,0.0,-1.1772624161059881,0.0,1.0313032192013967,-0.7568654125004114,-1.1772624161059881,0,0,1.3778662044218373,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
